code,product_name,categories,packaging,ingredients_analysis_tags,ecoscore_score,ecoscore_grade,food_type,is_biodegradable,final_ecoscore,biodegradability_score,biodegradability_label,clean_category,product_name_lower,clean_category_fixed
8901304233717.0,Ginger Beer non-alcoholic,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,ginger beer non-alcoholic,non_food
8901207023156.0,1234,,"urdhi
htf",[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,1234,non_food
8906008971187.0,evi,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,evi,non_food
8901207002496.0,Kundan.kumar,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts, Yogurt with fruits and sugar",120g,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,kundan.kumar,non_food
8901030859571.0,vaheed,en:yfjho,ty hi vj,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,vaheed,non_food
8901331003109.0,6360933136,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,6360933136,non_food
8904109402012.0,Patanjali Divya Jal,"Waters,Drinking water",Plastic,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,patanjali divya jal,non_food
8908008252242.0,Premium Jaggery pieces,"Jaggery, en:sugars",Plastic,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",81.0,a,other,no,81.0,38.1,Non Biodegradable,non_food,premium jaggery pieces,non_food
8901030766381.0,bluetooth speaker,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,bluetooth speaker,non_food
8901716110620.0,mahabub Hasan,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,mahabub hasan,non_food
8902080364343.0,Mountain dew 2ltr,Beverages,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,mountain dew 2ltr,non_food
8903285074860.0,hinbi,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,hinbi,non_food
8906031053270.0,P40 DSR,,hi,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,p40 dsr,non_food
8901063342033.0,britannia bread,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",,[],,,other,no,,30.0,Non Biodegradable,non_food,britannia bread,non_food
8904221699291.0,Protein powder,,,[],,unknown,other,no,,30.0,Non Biodegradable,spices,protein powder,protein
8902080204342.0,Pepsi Brand Mirinda orange flv 2ltr,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Sweetened beverages",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,pepsi brand mirinda orange flv 2ltr,non_food
8904027306287.0,rahul,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,rahul,non_food
8901764042300.0,Thums Up (Coca-Cola),"Beverages,Carbonated drinks,Sodas,Colas,Sweetened beverages",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,40.0,Moderately Biodegradable,beverage,thums up (coca-cola),beverage
8906005500014.0,bikaji bhujia,en:Snacks,plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,30.0,Non Biodegradable,non_food,bikaji bhujia,non_food
8906020491939.0,Milk Cake,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,dairy,milk cake,dairy
8902080000227.0,Sting Energy,"Beverages, Energy drinks, Energy drink with sugar",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,beverage,sting energy,beverage
8901764092152.0,Maaza Original 1.75ltr,"Beverages, en:sweetened-beverages",,[],,,other,no,,30.0,Non Biodegradable,non_food,maaza original 1.75ltr,non_food
8906007280952.0,Fortune premium kachi ghani pure mustard oil,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Mustard oils",Plastic,"['en:may-contain-palm-oil', 'en:vegan', 'en:vegetarian']",,unknown,other,no,,30.0,Non Biodegradable,non_food,fortune premium kachi ghani pure mustard oil,non_food
8906013031159.0,Noodle snack,,,[],,unknown,snack,no,,30.0,Non Biodegradable,snack,noodle snack,snack
8908009186461.0,SPORT EVOLVE PERFORMANCE PLANT PROTEIN -TROPICAL MANGO,"Dietary supplements,Bodybuilding supplements,Protein powders",,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sport evolve performance plant protein -tropical mango,non_food
8906024450659.0,Refreshing Green Tea Morocan Mint,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,refreshing green tea morocan mint,beverage
8904079902048.0,SULTAN,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sultan,non_food
8902102197430.0,uday Das,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes",,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,uday das,non_food
8906014762410.0,tel,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,tel,non_food
8901030866876.0,si,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,si,non_food
8906140970871.0,High protein paneer,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,dairy,high protein paneer,dairy
8908013421244.0,Al-Azawi Dates,en:dates,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,al-azawi dates,non_food
8901928023701.0,Bisk Fram Eat-Fit Biscuts,,,[],,,other,no,,30.0,Non Biodegradable,other_food,bisk fram eat-fit biscuts,other
8906076131698.0,Sourdough. Pav,,,[],,,other,no,,30.0,Non Biodegradable,non_food,sourdough. pav,non_food
8901786540501.0,Everest Rajma Masala,,paper,[],,unknown,other,yes,,90.0,Highly Biodegradable,spices,everest rajma masala,spices
8906133400477.0,Vegain,,,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,vegain,non_food
8902080404117.0,slice,cold drinks,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,slice,non_food
8906069400657.0,Sriracha,,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,sriracha,non_food
8904083100485.0,Chicken breast,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,chicken breast,non_food
8901491001038.0,Lays Spanish 50,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",,[],68.0,b,other,no,68.0,36.8,Non Biodegradable,non_food,lays spanish 50,snack
8901088116275.0,meena,en:free fire,chandu,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,meena,non_food
8906080601934.0,Swing Juicier Drink Yummy Guava,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Guava Juices",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",25.0,e,beverage,no,25.0,42.5,Moderately Biodegradable,beverage,swing juicier drink yummy guava,beverage
8908000369023.0,namak,,namak,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,namak,non_food
8901058872880.0,Masala vag atta noodles,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, Whole Wheat Noodles",plastic,[],67.0,b,other,no,67.0,26.7,Non Biodegradable,grain,masala vag atta noodles,spices
8906088694501.0,Sei White Tea,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,sei white tea,beverage
8901262152945.0,Protein Lassi - Mango flavour,"Beverages, Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Yogurts, Drinkable yogurts","Paper,plastic,tetrapak","['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian']",,,other,yes,,100.0,Highly Biodegradable,dairy,protein lassi - mango flavour,dairy
8901063142466.0,Nutri Choice Digestive,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,nutri choice digestive,non_food
8906142021038.0,Plix fit and slim smoothie chocolate,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,plix fit and slim smoothie chocolate,confectionery
8901014000159.0,nissin,en:crisps,,[],,,other,no,,30.0,Non Biodegradable,non_food,nissin,non_food
8904063211392.0,Fried Rice with Chilli Paneer,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,dairy,fried rice with chilli paneer,dairy
8901058890709.0,maggie masala chuppa noodles,en:instant-noodles,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,spices,maggie masala chuppa noodles,spices
8901153008757.0,Karmiq kaju,,,[],,,other,no,,30.0,Non Biodegradable,non_food,karmiq kaju,non_food
8901153039874.0,Golden harvest dates,Dates,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",49.0,c,other,no,49.0,44.9,Moderately Biodegradable,non_food,golden harvest dates,non_food
8906128670380.0,Protein,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,protein,non_food
8901153008764.0,Karmiq 500g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,karmiq 500g,non_food
8908016314727.0,rok n roll,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rok n roll,non_food
8904192215902.0,Rice cakes mix masala,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,rice cakes mix masala,spices
8906059635014.0,Greek Yogurt Mango Flavour,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts",,[],,,dairy,no,,30.0,Non Biodegradable,dairy,greek yogurt mango flavour,dairy
8901052010615.0,Premium,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Tea-based beverages, Vegetarian",,[],,,other,no,,30.0,Non Biodegradable,non_food,premium,non_food
8901537077485.0,Daawat Cuppa Rice Rajma Chawal,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,daawat cuppa rice rajma chawal,grain
8901928292008.0,Sugar free,,,[],,,other,no,,30.0,Non Biodegradable,non_food,sugar free,non_food
8901153023200.0,Treasty treat wafer,,,[],,unknown,other,no,,30.0,Non Biodegradable,other_food,treasty treat wafer,other
8901725101374.0,Dark fantasy buy3 get1,Biscuit (cookie) snack w chocolate filling,,[],,,other,no,,30.0,Non Biodegradable,non_food,dark fantasy buy3 get1,non_food
8901153005398.0,Burbon,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,burbon,non_food
8901014003181.0,top ramn,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,top ramn,non_food
8901725115654.0,Sunfeast yippee 70g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sunfeast yippee 70g,non_food
8901725181673.0,Sunfeast yippee 280g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sunfeast yippee 280g,non_food
8901721000022.0,Prabhakar bhujia 200gm,,,[],,,other,no,,30.0,Non Biodegradable,non_food,prabhakar bhujia 200gm,non_food
8906009070834.0,Unibic cashew badam cookies 500g,Biscuits,,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,40.0,Moderately Biodegradable,snack,unibic cashew badam cookies 500g,confectionery
8901153007347.0,Tasty treat 600g,,,[],,unknown,other,no,,30.0,Non Biodegradable,other_food,tasty treat 600g,other
8906009070759.0,Milk Cookies,en:biscuits,,[],,,dairy,no,,30.0,Non Biodegradable,snack,milk cookies,dairy
8906009079813.0,Choco Chip Cookies,,,[],,,snack,no,,30.0,Non Biodegradable,snack,choco chip cookies,snack
8906009070636.0,Fruit & Nut Cookies,en:biscuits,,[],,,snack,no,,30.0,Non Biodegradable,snack,fruit & nut cookies,confectionery
8901153005442.0,Tasty treat butter cookies 300g,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,snack,tasty treat butter cookies 300g,dairy
8901012350041.0,ORSL Plus Electrolyte Drink Orange,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons gazeuses,Boissons aux fruits,Sodas,Sodas aux fruits,Boissons énergisantes,Sodas à l'orange,Boissons avec sucre ajouté",,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian']",,not-applicable,beverage,no,,40.0,Moderately Biodegradable,beverage,orsl plus electrolyte drink orange,beverage
8906001720171.0,VRS FOODS LTD,,,[],,unknown,other,no,,30.0,Non Biodegradable,other_food,vrs foods ltd,other
8906069400640.0,Peri Peri Sauce,"Condiments, Sauces",,[],,,other,no,,30.0,Non Biodegradable,condiment,peri peri sauce,sauce_condiment
8901725121754.0,Aashirvaad,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Flours, Cereal flours, Wheat flours, Common wheat flours, en:wheats",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,aashirvaad,non_food
8906002487370.0,Boomer Jelly,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,boomer jelly,non_food
8906040980673.0,natural sugar,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,natural sugar,non_food
8901207032158.0,Litchi,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,litchi,non_food
8906006722194.0,Arabian dates,dates,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,arabian dates,non_food
8904296908557.0,Rice crisps,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,rice crisps,snack
8906046850697.0,Mount Blue Bread Sticks,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,mount blue bread sticks,non_food
8901071732413.0,Milk shake chocolate flavour 180ml,"Beverages and beverages preparations, Beverages, Dairies, Dairy drinks, Flavoured milks, Milkshakes, en:milks",paper,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,dairy,yes,,100.0,Highly Biodegradable,beverage,milk shake chocolate flavour 180ml,dairy
8901030784378.0,19,,hhhg,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,19,non_food
8901030829833.0,ashish,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,ashish,non_food
8908015044045.0,aman kumar,en:hhggc,ghgdgv,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,aman kumar,non_food
8906006854031.0,Chocobar chocoholic,,,[],,unknown,other,no,,30.0,Non Biodegradable,confectionery,chocobar chocoholic,confectionery
8901725000493.0,biswajit barik,,ok,[],,unknown,other,no,,40.0,Moderately Biodegradable,confectionery,biswajit barik,confectionery
8908005846024.0,soail sk,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,soail sk,non_food
8906067026996.0,Protein Peanut Butter,Peanut butters,,['en:vegetarian'],35.0,d,dairy,no,35.0,38.5,Non Biodegradable,dairy,protein peanut butter,dairy
8908001927116.0,Tofu,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Alternatives à la viande, Tofu, Tofu nature",,[],77.0,a,other,no,77.0,37.7,Non Biodegradable,non_food,tofu,non_food
89009550.0,hii b di KH do,Jdhh,KH dub,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,hii b di kh do,non_food
8901512540201.0,ACT TT GOlDEN SIZZLE,Popcorn,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,act tt golden sizzle,non_food
8901016200021.0,Gamini,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,gamini,non_food
8901063363281.0,Roll Yo!,,,[],,,other,no,,30.0,Non Biodegradable,non_food,roll yo!,non_food
8906046850703.0,Mount Blue Bread Sticks Whole Wheat Sesame,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,grain,mount blue bread sticks whole wheat sesame,grain
8901499009722.0,Crunchy Granola Almonds and Cranberries,,,[],,,other,no,,30.0,Non Biodegradable,non_food,crunchy granola almonds and cranberries,non_food
8901764022708.0,Drink,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,drink,beverage
8901393018943.0,happydent,"Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,happydent,non_food
8901764022401.0,Fanta Orange Flv 2L,"Beverages, Carbonated drinks, Sodas, en:sweetened-beverages",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,fanta orange flv 2l,non_food
8901030887123.0,Orange Squash,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,orange squash,non_food
8908006646265.0,Mr Makhana Lime & Chilli Popped Lotus Seeds,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,mr makhana lime & chilli popped lotus seeds,non_food
8908013982646.0,Lahori Zeera,"Beverages and beverages preparations, Beverages, Carbonated drinks, Carbonated fruit soft drink, en:sodas",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,not-applicable,other,no,,40.0,Moderately Biodegradable,non_food,lahori zeera,non_food
8901719117060.0,Rol a cola,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,rol a cola,beverage
8904296903101.0,Lemon pickle,en:plant-based-pickles,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,lemon pickle,non_food
8904057303454.0,Strawberry & Mango Duet,"Desserts, Frozen foods, Frozen desserts",palstic,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,strawberry & mango duet,non_food
8901058891447.0,Maagi,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,maagi,non_food
8901725119508.0,Chat at matar,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,chat at matar,non_food
8908009419774.0,Savoriz,"Plant-based foods and beverages, Snacks, Sweet snacks, Viennoiseries, Filled croissants, Puff roll",Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,other,no,,30.0,Non Biodegradable,non_food,savoriz,non_food
8906006310131.0,Jeera Masala,,,[],,unknown,other,no,,30.0,Non Biodegradable,spices,jeera masala,spices
8901063146334.0,Winkin Cow,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,winkin cow,non_food
8908005077084.0,Honey Bell vanilla cake,en:cakes,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,honey bell vanilla cake,non_food
8906002770175.0,Classic Cold Coffee,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Cold coffee",Plastic bottle,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,beverage,no,,30.0,Non Biodegradable,beverage,classic cold coffee,dairy
8901764032400.0,Sprite Lemon Lime flv Coke Brand 2ltr,"Beverages, Carbonated drinks, Waters, Carbonated waters, en:sodas",plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,not-applicable,other,no,,30.0,Non Biodegradable,non_food,sprite lemon lime flv coke brand 2ltr,non_food
8901063162327.0,Br Marie gold 10,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,br marie gold 10,non_food
8905863064416.0,Krombachers Fassbrause Zitrone,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,krombachers fassbrause zitrone,non_food
8908017139176.0,Nutrela,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,nutrela,non_food
8903662000451.0,suhel,9670185097,suhel,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,suhel,non_food
8906015540147.0,Redchilli sauce,,,[],,,other,no,,30.0,Non Biodegradable,condiment,redchilli sauce,sauce_condiment
8904004401554.0,Masala Sev Murmura,"Fried Snacks,fried puffed rice",,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,spices,masala sev murmura,spices
8906021061650.0,Molsis Zahidi Dates,"Snacks, Healthy",Plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,30.0,Non Biodegradable,non_food,molsis zahidi dates,non_food
8903285074280.0,zaid,"en:Meats and their products, en:Meats, en:Pork, en:Pork 90/10 trimming",8512,[],21.0,e,other,no,21.0,42.1,Moderately Biodegradable,non_food,zaid,non_food
8901764092107.0,Maaza 1.5L,,,[],,,other,no,,30.0,Non Biodegradable,non_food,maaza 1.5l,non_food
8906080602092.0,Swing Mixed Fruit Medley,"Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,beverages",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,swing mixed fruit medley,non_food
8901063325609.0,Toastea premium rusk,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Premium Bake Rusk,Toasted bread",Plastic,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,unknown,beverage,no,,30.0,Non Biodegradable,beverage,toastea premium rusk,beverage
8901725116071.0,All Rounder,"Snacks, Sweet snacks, Biscuits and cakes, Chatpata Masala, en:biscuits",Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",45.0,c,other,no,45.0,34.5,Non Biodegradable,non_food,all rounder,non_food
8901063017481.0,50-50 Maska Chaska,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",Plastic,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",55.0,c,other,no,55.0,35.5,Non Biodegradable,non_food,50-50 maska chaska,non_food
8908000861336.0,Sago ball,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sago ball,non_food
8902080205028.0,Mirinda 300ml can,,5 /4/2022,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,mirinda 300ml can,non_food
8902710100471.0,Steel cut oats,,,[],,unknown,other,no,,30.0,Non Biodegradable,cereal,steel cut oats,cereal
8901499008176.0,Kelloggs Corn Flakes,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Extruded cereals,Extruded flakes,Corn flakes","Plastic,plastic cover,Recycled paper","['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,yes,,100.0,Highly Biodegradable,cereal,kelloggs corn flakes,cereal
8901063029170.0,Treat Jimjam,,,[],,unknown,other,no,,30.0,Non Biodegradable,other_food,treat jimjam,other
8908010900070.0,Pintola all natural peanut butter (crunchy),"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Legume butters,Nut butters,Peanut butters,Crunchy peanut butters",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,pintola all natural peanut butter (crunchy),dairy
8901030080319.0,Bru original,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,bru original,non_food
8901764012501.0,Coke Brand Coca Cola 2ltr,"Beverages, Carbonated drinks, Sodas, Colas, 200, en:sweetened-beverages",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,40.0,Moderately Biodegradable,beverage,coke brand coca cola 2ltr,beverage
8901058900194.0,2 minute noodle,,,[],,,other,no,,30.0,Non Biodegradable,non_food,2 minute noodle,non_food
8901117252486.0,Maxirich Multivitamin,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,maxirich multivitamin,non_food
8901030406256.0,tea,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,tea,beverage
8901095900089.0,tea masala,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,tea masala,spices
8901393019452.0,Happydent Gum,"Snacks,Sweet snacks,Confectioneries,Chewing gum,Sugar-free chewing gum",,"['en:palm-oil-free', 'en:non-vegan', 'en:maybe-vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,happydent gum,non_food
8904067706894.0,green peas onion garlic,,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,green peas onion garlic,non_food
8901030831690.0,kissan mixed fruit jam,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams,Tropical fruit jams",,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,kissan mixed fruit jam,non_food
8904083303039.0,Curd,,,[],,,dairy,no,,30.0,Non Biodegradable,dairy,curd,dairy
8901512144706.0,Peanut Butter Regular Creamy,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Legume butters,Nut butters,Peanut butters","Plastic,Jar","['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,dairy,no,,30.0,Non Biodegradable,dairy,peanut butter regular creamy,dairy
8906002482054.0,Snikers value pack of 3 45g each,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,snikers value pack of 3 45g each,non_food
8901262071864.0,99% Cacao Ultimate Dark Chocolate,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar",Cardboard,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,beverage,yes,,100.0,Highly Biodegradable,beverage,99% cacao ultimate dark chocolate,confectionery
8901491502023.0,Lay's - India's Magic Masala,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps",,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",58.0,c,other,no,58.0,45.8,Moderately Biodegradable,spices,lay's - india's magic masala,spices
8901499010452.0,Kellogg's muesli crunchy fruit,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Cereals with fruits,Mueslis,Mueslis with fruits",,[],,,other,no,,30.0,Non Biodegradable,cereal,kellogg's muesli crunchy fruit,cereal
